gesture_1,gesture_2,gesture_3,next_action
middle_finger,thumb_right,three3,rotate_right*3
middle_finger,thumb_right,four,rotate_right*4
middle_finger,thumb_right,point,rotate_left
middle_finger,thumb_right,one_left,rotate_left
middle_finger,thumb_right,hand_left,rotate_left
middle_finger,thumb_right,one_right,rotate_right
middle_finger,thumb_right,hand_right,rotate_right
middle_finger,thumb_right,thumb_index,forward
middle_finger,thumb_right,thumb_left,rotate_left
middle_finger,thumb_right,thumb_right,rotate_right
middle_finger,thumb_right,thumb_down,backward
middle_finger,thumb_right,middle_finger,backward
middle_finger,thumb_right,dislike,backward
middle_finger,thumb_right,like,forward
middle_finger,thumb_right,rock,rotate_right
middle_finger,thumb_down,palm,STOP
middle_finger,thumb_down,fist,STOP
middle_finger,thumb_down,stop,STOP
middle_finger,thumb_down,little_finger,backward*1
middle_finger,thumb_down,peace,backward*2
middle_finger,thumb_down,three,backward*3
middle_finger,thumb_down,three2,backward*3
middle_finger,thumb_down,three3,backward*3
middle_finger,thumb_down,four,backward*4
middle_finger,thumb_down,point,rotate_left
middle_finger,thumb_down,one_left,rotate_left
middle_finger,thumb_down,hand_left,rotate_left
middle_finger,thumb_down,one_right,rotate_right
middle_finger,thumb_down,hand_right,rotate_right
middle_finger,thumb_down,thumb_index,forward
middle_finger,thumb_down,thumb_left,rotate_left
middle_finger,thumb_down,thumb_right,rotate_right
middle_finger,thumb_down,thumb_down,backward
middle_finger,thumb_down,middle_finger,backward
middle_finger,thumb_down,dislike,backward
middle_finger,thumb_down,like,forward
middle_finger,thumb_down,rock,rotate_right
middle_finger,middle_finger,palm,STOP
middle_finger,middle_finger,fist,STOP
middle_finger,middle_finger,stop,STOP
middle_finger,middle_finger,little_finger,backward*1
middle_finger,middle_finger,peace,backward*2
middle_finger,middle_finger,three,backward*3
middle_finger,middle_finger,three2,backward*3
middle_finger,middle_finger,three3,backward*3
middle_finger,middle_finger,four,backward*4
middle_finger,middle_finger,point,rotate_left
middle_finger,middle_finger,one_left,rotate_left
middle_finger,middle_finger,hand_left,rotate_left
middle_finger,middle_finger,one_right,rotate_right
middle_finger,middle_finger,hand_right,rotate_right
middle_finger,middle_finger,thumb_index,forward
middle_finger,middle_finger,thumb_left,rotate_left
middle_finger,middle_finger,thumb_right,rotate_right
middle_finger,middle_finger,thumb_down,backward
middle_finger,middle_finger,middle_finger,backward
middle_finger,middle_finger,dislike,backward
middle_finger,middle_finger,like,forward
middle_finger,middle_finger,rock,rotate_right
middle_finger,dislike,palm,STOP
middle_finger,dislike,fist,STOP
middle_finger,dislike,stop,STOP
middle_finger,dislike,little_finger,backward*1
middle_finger,dislike,peace,backward*2
middle_finger,dislike,three,backward*3
middle_finger,dislike,three2,backward*3
middle_finger,dislike,three3,backward*3
middle_finger,dislike,four,backward*4
middle_finger,dislike,point,rotate_left
middle_finger,dislike,one_left,rotate_left
middle_finger,dislike,hand_left,rotate_left
middle_finger,dislike,one_right,rotate_right
middle_finger,dislike,hand_right,rotate_right
middle_finger,dislike,thumb_index,forward
middle_finger,dislike,thumb_left,rotate_left
middle_finger,dislike,thumb_right,rotate_right
middle_finger,dislike,thumb_down,backward
middle_finger,dislike,middle_finger,backward
middle_finger,dislike,dislike,backward
middle_finger,dislike,like,forward
middle_finger,dislike,rock,rotate_right
middle_finger,like,palm,STOP
middle_finger,like,fist,STOP
middle_finger,like,stop,STOP
middle_finger,like,little_finger,forward*1
middle_finger,like,peace,forward*2
middle_finger,like,three,forward*3
middle_finger,like,three2,forward*3
middle_finger,like,three3,forward*3
middle_finger,like,four,forward*4
middle_finger,like,point,rotate_left
middle_finger,like,one_left,rotate_left
middle_finger,like,hand_left,rotate_left
middle_finger,like,one_right,rotate_right
middle_finger,like,hand_right,rotate_right
middle_finger,like,thumb_index,forward
middle_finger,like,thumb_left,rotate_left
middle_finger,like,thumb_right,rotate_right
middle_finger,like,thumb_down,backward
middle_finger,like,middle_finger,backward
middle_finger,like,dislike,backward
middle_finger,like,like,forward
middle_finger,like,rock,rotate_right
middle_finger,rock,palm,STOP
middle_finger,rock,fist,STOP
middle_finger,rock,stop,STOP
middle_finger,rock,little_finger,rotate_right*1
middle_finger,rock,peace,rotate_right*2
middle_finger,rock,three,rotate_right*3
middle_finger,rock,three2,rotate_right*3
middle_finger,rock,three3,rotate_right*3
middle_finger,rock,four,rotate_right*4
middle_finger,rock,point,rotate_left
middle_finger,rock,one_left,rotate_left
middle_finger,rock,hand_left,rotate_left
middle_finger,rock,one_right,rotate_right
middle_finger,rock,hand_right,rotate_right
middle_finger,rock,thumb_index,forward
middle_finger,rock,thumb_left,rotate_left
middle_finger,rock,thumb_right,rotate_right
middle_finger,rock,thumb_down,backward
middle_finger,rock,middle_finger,backward
middle_finger,rock,dislike,backward
middle_finger,rock,like,forward
middle_finger,rock,rock,rotate_right
dislike,palm,palm,STOP
dislike,palm,fist,STOP
dislike,palm,stop,STOP
dislike,palm,little_finger,STOP
dislike,palm,peace,STOP
dislike,palm,three,STOP
dislike,palm,three2,STOP
dislike,palm,three3,STOP
dislike,palm,four,STOP
dislike,palm,point,STOP
dislike,palm,one_left,STOP
dislike,palm,hand_left,STOP
dislike,palm,one_right,STOP
dislike,palm,hand_right,STOP
dislike,palm,thumb_index,STOP
dislike,palm,thumb_left,STOP
dislike,palm,thumb_right,STOP
dislike,palm,thumb_down,STOP
dislike,palm,middle_finger,STOP
dislike,palm,dislike,STOP
dislike,palm,like,STOP
dislike,palm,rock,STOP
dislike,fist,palm,STOP
dislike,fist,fist,STOP
dislike,fist,stop,STOP
dislike,fist,little_finger,STOP
dislike,fist,peace,STOP
dislike,fist,three,STOP
dislike,fist,three2,STOP
dislike,fist,three3,STOP
dislike,fist,four,STOP
dislike,fist,point,STOP
dislike,fist,one_left,STOP
dislike,fist,hand_left,STOP
dislike,fist,one_right,STOP
dislike,fist,hand_right,STOP
dislike,fist,thumb_index,STOP
dislike,fist,thumb_left,STOP
dislike,fist,thumb_right,STOP
dislike,fist,thumb_down,STOP
dislike,fist,middle_finger,STOP
dislike,fist,dislike,STOP
dislike,fist,like,STOP
dislike,fist,rock,STOP
dislike,stop,palm,STOP
dislike,stop,fist,STOP
dislike,stop,stop,STOP
dislike,stop,little_finger,STOP
dislike,stop,peace,STOP
dislike,stop,three,STOP
dislike,stop,three2,STOP
dislike,stop,three3,STOP
dislike,stop,four,STOP
dislike,stop,point,STOP
dislike,stop,one_left,STOP
dislike,stop,hand_left,STOP
dislike,stop,one_right,STOP
dislike,stop,hand_right,STOP
dislike,stop,thumb_index,STOP
dislike,stop,thumb_left,STOP
dislike,stop,thumb_right,STOP
dislike,stop,thumb_down,STOP
dislike,stop,middle_finger,STOP
dislike,stop,dislike,STOP
dislike,stop,like,STOP
dislike,stop,rock,STOP
dislike,little_finger,palm,STOP
dislike,little_finger,fist,STOP
dislike,little_finger,stop,STOP
dislike,little_finger,little_finger,backward*1
dislike,little_finger,peace,backward*2
dislike,little_finger,three,backward*3
dislike,little_finger,three2,backward*3
dislike,little_finger,three3,backward*3
dislike,little_finger,four,backward*4
dislike,little_finger,point,rotate_left
dislike,little_finger,one_left,rotate_left
dislike,little_finger,hand_left,rotate_left
dislike,little_finger,one_right,rotate_right
dislike,little_finger,hand_right,rotate_right
dislike,little_finger,thumb_index,forward
dislike,little_finger,thumb_left,rotate_left
dislike,little_finger,thumb_right,rotate_right
dislike,little_finger,thumb_down,backward
dislike,little_finger,middle_finger,backward
dislike,little_finger,dislike,backward
dislike,little_finger,like,forward
dislike,little_finger,rock,rotate_right
dislike,peace,palm,STOP
dislike,peace,fist,STOP
dislike,peace,stop,STOP
dislike,peace,little_finger,backward*1
dislike,peace,peace,backward*2
dislike,peace,three,backward*3
dislike,peace,three2,backward*3
dislike,peace,three3,backward*3
dislike,peace,four,backward*4
dislike,peace,point,rotate_left
dislike,peace,one_left,rotate_left
dislike,peace,hand_left,rotate_left
dislike,peace,one_right,rotate_right
dislike,peace,hand_right,rotate_right
dislike,peace,thumb_index,forward
dislike,peace,thumb_left,rotate_left
dislike,peace,thumb_right,rotate_right
dislike,peace,thumb_down,backward
dislike,peace,middle_finger,backward
dislike,peace,dislike,backward
dislike,peace,like,forward
dislike,peace,rock,rotate_right
dislike,three,palm,STOP
dislike,three,fist,STOP
dislike,three,stop,STOP
dislike,three,little_finger,backward*1
dislike,three,peace,backward*2
dislike,three,three,backward*3
dislike,three,three2,backward*3
dislike,three,three3,backward*3
dislike,three,four,backward*4
dislike,three,point,rotate_left
dislike,three,one_left,rotate_left
dislike,three,hand_left,rotate_left
dislike,three,one_right,rotate_right
dislike,three,hand_right,rotate_right
dislike,three,thumb_index,forward
dislike,three,thumb_left,rotate_left
dislike,three,thumb_right,rotate_right
dislike,three,thumb_down,backward
dislike,three,middle_finger,backward
dislike,three,dislike,backward
dislike,three,like,forward
dislike,three,rock,rotate_right
dislike,three2,palm,STOP
dislike,three2,fist,STOP
dislike,three2,stop,STOP
dislike,three2,little_finger,backward*1
dislike,three2,peace,backward*2
dislike,three2,three,backward*3
dislike,three2,three2,backward*3
dislike,three2,three3,backward*3
dislike,three2,four,backward*4
dislike,three2,point,rotate_left
dislike,three2,one_left,rotate_left
dislike,three2,hand_left,rotate_left
dislike,three2,one_right,rotate_right
dislike,three2,hand_right,rotate_right
dislike,three2,thumb_index,forward
dislike,three2,thumb_left,rotate_left
dislike,three2,thumb_right,rotate_right
dislike,three2,thumb_down,backward
dislike,three2,middle_finger,backward
dislike,three2,dislike,backward
dislike,three2,like,forward
dislike,three2,rock,rotate_right
dislike,three3,palm,STOP
dislike,three3,fist,STOP
dislike,three3,stop,STOP
dislike,three3,little_finger,backward*1
dislike,three3,peace,backward*2
dislike,three3,three,backward*3
dislike,three3,three2,backward*3
dislike,three3,three3,backward*3
dislike,three3,four,backward*4
dislike,three3,point,rotate_left
dislike,three3,one_left,rotate_left
dislike,three3,hand_left,rotate_left
dislike,three3,one_right,rotate_right
dislike,three3,hand_right,rotate_right
dislike,three3,thumb_index,forward
dislike,three3,thumb_left,rotate_left
dislike,three3,thumb_right,rotate_right
dislike,three3,thumb_down,backward
dislike,three3,middle_finger,backward
dislike,three3,dislike,backward
dislike,three3,like,forward
dislike,three3,rock,rotate_right
dislike,four,palm,STOP
dislike,four,fist,STOP
dislike,four,stop,STOP
dislike,four,little_finger,backward*1
dislike,four,peace,backward*2
dislike,four,three,backward*3
dislike,four,three2,backward*3
dislike,four,three3,backward*3
dislike,four,four,backward*4
dislike,four,point,rotate_left
dislike,four,one_left,rotate_left
dislike,four,hand_left,rotate_left
dislike,four,one_right,rotate_right
dislike,four,hand_right,rotate_right
dislike,four,thumb_index,forward
dislike,four,thumb_left,rotate_left
dislike,four,thumb_right,rotate_right
dislike,four,thumb_down,backward
dislike,four,middle_finger,backward
dislike,four,dislike,backward
dislike,four,like,forward
dislike,four,rock,rotate_right
dislike,point,palm,STOP
dislike,point,fist,STOP
dislike,point,stop,STOP
dislike,point,little_finger,rotate_left*1
dislike,point,peace,rotate_left*2
dislike,point,three,rotate_left*3
dislike,point,three2,rotate_left*3
dislike,point,three3,rotate_left*3
dislike,point,four,rotate_left*4
dislike,point,point,rotate_left
dislike,point,one_left,rotate_left
dislike,point,hand_left,rotate_left
dislike,point,one_right,rotate_right
dislike,point,hand_right,rotate_right
dislike,point,thumb_index,forward
dislike,point,thumb_left,rotate_left
dislike,point,thumb_right,rotate_right
dislike,point,thumb_down,backward
dislike,point,middle_finger,backward
dislike,point,dislike,backward
dislike,point,like,forward
dislike,point,rock,rotate_right
dislike,one_left,palm,STOP
dislike,one_left,fist,STOP
dislike,one_left,stop,STOP
dislike,one_left,little_finger,rotate_left*1
dislike,one_left,peace,rotate_left*2
dislike,one_left,three,rotate_left*3
dislike,one_left,three2,rotate_left*3
dislike,one_left,three3,rotate_left*3
dislike,one_left,four,rotate_left*4
dislike,one_left,point,rotate_left
dislike,one_left,one_left,rotate_left
dislike,one_left,hand_left,rotate_left
dislike,one_left,one_right,rotate_right
dislike,one_left,hand_right,rotate_right
dislike,one_left,thumb_index,forward
dislike,one_left,thumb_left,rotate_left
dislike,one_left,thumb_right,rotate_right
dislike,one_left,thumb_down,backward
dislike,one_left,middle_finger,backward
dislike,one_left,dislike,backward
dislike,one_left,like,forward
dislike,one_left,rock,rotate_right
dislike,hand_left,palm,STOP
dislike,hand_left,fist,STOP
dislike,hand_left,stop,STOP
dislike,hand_left,little_finger,rotate_left*1
dislike,hand_left,peace,rotate_left*2
dislike,hand_left,three,rotate_left*3
dislike,hand_left,three2,rotate_left*3
dislike,hand_left,three3,rotate_left*3
dislike,hand_left,four,rotate_left*4
dislike,hand_left,point,rotate_left
dislike,hand_left,one_left,rotate_left
dislike,hand_left,hand_left,rotate_left
dislike,hand_left,one_right,rotate_right
dislike,hand_left,hand_right,rotate_right
dislike,hand_left,thumb_index,forward
dislike,hand_left,thumb_left,rotate_left
dislike,hand_left,thumb_right,rotate_right
dislike,hand_left,thumb_down,backward
dislike,hand_left,middle_finger,backward
dislike,hand_left,dislike,backward
dislike,hand_left,like,forward
dislike,hand_left,rock,rotate_right
dislike,one_right,palm,STOP
dislike,one_right,fist,STOP
dislike,one_right,stop,STOP
dislike,one_right,little_finger,rotate_right*1
dislike,one_right,peace,rotate_right*2
dislike,one_right,three,rotate_right*3
dislike,one_right,three2,rotate_right*3
dislike,one_right,three3,rotate_right*3
dislike,one_right,four,rotate_right*4
dislike,one_right,point,rotate_left
dislike,one_right,one_left,rotate_left
dislike,one_right,hand_left,rotate_left
dislike,one_right,one_right,rotate_right
dislike,one_right,hand_right,rotate_right
dislike,one_right,thumb_index,forward
dislike,one_right,thumb_left,rotate_left
dislike,one_right,thumb_right,rotate_right
dislike,one_right,thumb_down,backward
dislike,one_right,middle_finger,backward
dislike,one_right,dislike,backward
dislike,one_right,like,forward
dislike,one_right,rock,rotate_right
dislike,hand_right,palm,STOP
dislike,hand_right,fist,STOP
dislike,hand_right,stop,STOP
dislike,hand_right,little_finger,rotate_right*1
dislike,hand_right,peace,rotate_right*2
dislike,hand_right,three,rotate_right*3
dislike,hand_right,three2,rotate_right*3
dislike,hand_right,three3,rotate_right*3
dislike,hand_right,four,rotate_right*4
dislike,hand_right,point,rotate_left
dislike,hand_right,one_left,rotate_left
dislike,hand_right,hand_left,rotate_left
dislike,hand_right,one_right,rotate_right
dislike,hand_right,hand_right,rotate_right
dislike,hand_right,thumb_index,forward
dislike,hand_right,thumb_left,rotate_left
dislike,hand_right,thumb_right,rotate_right
dislike,hand_right,thumb_down,backward
dislike,hand_right,middle_finger,backward
dislike,hand_right,dislike,backward
dislike,hand_right,like,forward
dislike,hand_right,rock,rotate_right
dislike,thumb_index,palm,STOP
dislike,thumb_index,fist,STOP
dislike,thumb_index,stop,STOP
dislike,thumb_index,little_finger,forward*1
dislike,thumb_index,peace,forward*2
dislike,thumb_index,three,forward*3
dislike,thumb_index,three2,forward*3
dislike,thumb_index,three3,forward*3
dislike,thumb_index,four,forward*4
dislike,thumb_index,point,rotate_left
